$ Aurora File: n15x15.gtr.au.dat	Date: 	Misc: 
$ Atem File: n15x15.gtr
VARIABLE W = 1.5e-05
VARIABLE L = 1.5e-05
VARIABLE T = 25
VARIABLE REGION = 0 

TABLE VGS  VBS  VDS  ID  
2.200000e+00   -2.200000e+00   3.300000e+00   4.539800e-05   
2.300000e+00   -2.200000e+00   3.300000e+00   5.456900e-05   
2.400000e+00   -2.200000e+00   3.300000e+00   6.454800e-05   
2.500000e+00   -2.200000e+00   3.300000e+00   7.524600e-05   
2.600000e+00   -2.200000e+00   3.300000e+00   8.681300e-05   
2.700000e+00   -2.200000e+00   3.300000e+00   9.915800e-05   
2.800000e+00   -2.200000e+00   3.300000e+00   1.121400e-04   
2.900000e+00   -2.200000e+00   3.300000e+00   1.260000e-04   
3.000000e+00   -2.200000e+00   3.300000e+00   1.405600e-04   
3.100000e+00   -2.200000e+00   3.300000e+00   1.557300e-04   
3.200000e+00   -2.200000e+00   3.300000e+00   1.716900e-04   
3.300000e+00   -2.200000e+00   3.300000e+00   1.882100e-04   
3.400000e+00   -2.200000e+00   3.300000e+00   2.055200e-04   
3.500000e+00   -2.200000e+00   3.300000e+00   2.234600e-04   
3.600000e+00   -2.200000e+00   3.300000e+00   2.418600e-04   
0.000000e+00   -3.300000e+00   3.300000e+00   4.800000e-13   
1.000000e-01   -3.300000e+00   3.300000e+00   4.300000e-13   
2.000000e-01   -3.300000e+00   3.300000e+00   5.500000e-13   
3.000000e-01   -3.300000e+00   3.300000e+00   6.200000e-13   
4.000000e-01   -3.300000e+00   3.300000e+00   6.500000e-13   
5.000000e-01   -3.300000e+00   3.300000e+00   6.400000e-13   
6.000000e-01   -3.300000e+00   3.300000e+00   6.500000e-13   
7.000000e-01   -3.300000e+00   3.300000e+00   6.600000e-13   
8.000000e-01   -3.300000e+00   3.300000e+00   6.100000e-13   
9.000000e-01   -3.300000e+00   3.300000e+00   6.800000e-13   
1.000000e+00   -3.300000e+00   3.300000e+00   5.070000e-12   
1.100000e+00   -3.300000e+00   3.300000e+00   1.469800e-10   
1.200000e+00   -3.300000e+00   3.300000e+00   4.133100e-09   
1.300000e+00   -3.300000e+00   3.300000e+00   7.353600e-08   
1.400000e+00   -3.300000e+00   3.300000e+00   4.740500e-07   
1.500000e+00   -3.300000e+00   3.300000e+00   1.516100e-06   
1.600000e+00   -3.300000e+00   3.300000e+00   3.345600e-06   
1.700000e+00   -3.300000e+00   3.300000e+00   5.997400e-06   
1.800000e+00   -3.300000e+00   3.300000e+00   9.535300e-06   
1.900000e+00   -3.300000e+00   3.300000e+00   1.394500e-05   
2.000000e+00   -3.300000e+00   3.300000e+00   1.917600e-05   
2.100000e+00   -3.300000e+00   3.300000e+00   2.531500e-05   
2.200000e+00   -3.300000e+00   3.300000e+00   3.225500e-05   
2.300000e+00   -3.300000e+00   3.300000e+00   4.009400e-05   
2.400000e+00   -3.300000e+00   3.300000e+00   4.876500e-05   
2.500000e+00   -3.300000e+00   3.300000e+00   5.818900e-05   
2.600000e+00   -3.300000e+00   3.300000e+00   6.849300e-05   
2.700000e+00   -3.300000e+00   3.300000e+00   7.960100e-05   
2.800000e+00   -3.300000e+00   3.300000e+00   9.138300e-05   
2.900000e+00   -3.300000e+00   3.300000e+00   1.040300e-04   
3.000000e+00   -3.300000e+00   3.300000e+00   1.174500e-04   
3.100000e+00   -3.300000e+00   3.300000e+00   1.314800e-04   
3.200000e+00   -3.300000e+00   3.300000e+00   1.463300e-04   
3.300000e+00   -3.300000e+00   3.300000e+00   1.617600e-04   
3.400000e+00   -3.300000e+00   3.300000e+00   1.779800e-04   
3.500000e+00   -3.300000e+00   3.300000e+00   1.948900e-04   
3.600000e+00   -3.300000e+00   3.300000e+00   2.122800e-04   

$ Aurora File: n1p8x15.gtr.au.dat	Date: 	Misc: 
$ Atem File: n1p8x15.gtr
VARIABLE W = 1.8e-06
VARIABLE L = 1.5e-05
VARIABLE T = 25
VARIABLE REGION = 0 

TABLE VGS  VBS  VDS  ID  
0.000000e+00   0.000000e+00   1.000000e-01   2.600000e-13   
1.000000e-01   0.000000e+00   1.000000e-01   8.000000e-14   
2.000000e-01   0.000000e+00   1.000000e-01   1.100000e-13   
3.000000e-01   0.000000e+00   1.000000e-01   1.330000e-12   
4.000000e-01   0.000000e+00   1.000000e-01   1.906000e-11   
5.000000e-01   0.000000e+00   1.000000e-01   2.584900e-10   
6.000000e-01   0.000000e+00   1.000000e-01   2.736800e-09   
7.000000e-01   0.000000e+00   1.000000e-01   1.580800e-08   
8.000000e-01   0.000000e+00   1.000000e-01   4.710100e-08   
9.000000e-01   0.000000e+00   1.000000e-01   9.125900e-08   
1.000000e+00   0.000000e+00   1.000000e-01   1.414900e-07   
1.100000e+00   0.000000e+00   1.000000e-01   1.933000e-07   
1.200000e+00   0.000000e+00   1.000000e-01   2.459500e-07   
1.300000e+00   0.000000e+00   1.000000e-01   2.984500e-07   
1.400000e+00   0.000000e+00   1.000000e-01   3.501600e-07   
1.500000e+00   0.000000e+00   1.000000e-01   4.017100e-07   
1.600000e+00   0.000000e+00   1.000000e-01   4.526400e-07   
1.700000e+00   0.000000e+00   1.000000e-01   5.026000e-07   
1.800000e+00   0.000000e+00   1.000000e-01   5.523700e-07   
1.900000e+00   0.000000e+00   1.000000e-01   6.015500e-07   
2.000000e+00   0.000000e+00   1.000000e-01   6.497300e-07   
2.100000e+00   0.000000e+00   1.000000e-01   6.977600e-07   
2.200000e+00   0.000000e+00   1.000000e-01   7.448900e-07   
2.300000e+00   0.000000e+00   1.000000e-01   7.918200e-07   
2.400000e+00   0.000000e+00   1.000000e-01   8.382000e-07   
2.500000e+00   0.000000e+00   1.000000e-01   8.836800e-07   
2.600000e+00   0.000000e+00   1.000000e-01   9.289700e-07   
2.700000e+00   0.000000e+00   1.000000e-01   9.737400e-07   
2.800000e+00   0.000000e+00   1.000000e-01   1.017600e-06   
2.900000e+00   0.000000e+00   1.000000e-01   1.061200e-06   
3.000000e+00   0.000000e+00   1.000000e-01   1.104300e-06   
3.100000e+00   0.000000e+00   1.000000e-01   1.146600e-06   
3.200000e+00   0.000000e+00   1.000000e-01   1.188500e-06   
3.300000e+00   0.000000e+00   1.000000e-01   1.229500e-06   
3.400000e+00   0.000000e+00   1.000000e-01   1.270200e-06   
3.500000e+00   0.000000e+00   1.000000e-01   1.310300e-06   
3.600000e+00   0.000000e+00   1.000000e-01   1.349500e-06   
0.000000e+00   -1.100000e+00   1.000000e-01   1.990000e-12   
1.000000e-01   -1.100000e+00   1.000000e-01   1.140000e-12   
2.000000e-01   -1.100000e+00   1.000000e-01   8.400000e-13   
3.000000e-01   -1.100000e+00   1.000000e-01   6.100000e-13   
4.000000e-01   -1.100000e+00   1.000000e-01   4.400000e-13   
5.000000e-01   -1.100000e+00   1.000000e-01   2.900000e-13   
6.000000e-01   -1.100000e+00   1.000000e-01   2.600000e-13   
7.000000e-01   -1.100000e+00   1.000000e-01   1.820000e-12   
8.000000e-01   -1.100000e+00   1.000000e-01   5.750000e-11   
9.000000e-01   -1.100000e+00   1.000000e-01   1.053500e-09   
1.000000e+00   -1.100000e+00   1.000000e-01   9.423900e-09   
1.100000e+00   -1.100000e+00   1.000000e-01   3.470000e-08   
1.200000e+00   -1.100000e+00   1.000000e-01   7.408100e-08   
1.300000e+00   -1.100000e+00   1.000000e-01   1.197400e-07   
1.400000e+00   -1.100000e+00   1.000000e-01   1.673100e-07   
1.500000e+00   -1.100000e+00   1.000000e-01   2.158900e-07   
1.600000e+00   -1.100000e+00   1.000000e-01   2.644800e-07   
1.700000e+00   -1.100000e+00   1.000000e-01   3.124600e-07   
1.800000e+00   -1.100000e+00   1.000000e-01   3.604800e-07   
1.900000e+00   -1.100000e+00   1.000000e-01   4.080300e-07   
2.000000e+00   -1.100000e+00   1.000000e-01   4.547200e-07   
2.100000e+00   -1.100000e+00   1.000000e-01   5.013400e-07   
2.200000e+00   -1.100000e+00   1.000000e-01   5.471300e-07   
2.300000e+00   -1.100000e+00   1.000000e-01   5.927800e-07   
2.400000e+00   -1.100000e+00   1.000000e-01   6.379100e-07   
2.500000e+00   -1.100000e+00   1.000000e-01   6.822300e-07   
2.600000e+00   -1.100000e+00   1.000000e-01   7.263900e-07   
2.700000e+00   -1.100000e+00   1.000000e-01   7.700500e-07   
2.800000e+00   -1.100000e+00   1.000000e-01   8.128200e-07   
2.900000e+00   -1.100000e+00   1.000000e-01   8.554600e-07   
3.000000e+00   -1.100000e+00   1.000000e-01   8.975500e-07   
3.100000e+00   -1.100000e+00   1.000000e-01   9.388100e-07   
3.200000e+00   -1.100000e+00   1.000000e-01   9.797900e-07   
3.300000e+00   -1.100000e+00   1.000000e-01   1.019900e-06   
3.400000e+00   -1.100000e+00   1.000000e-01   1.059800e-06   
3.500000e+00   -1.100000e+00   1.000000e-01   1.099000e-06   
3.600000e+00   -1.100000e+00   1.000000e-01   1.137300e-06   
0.000000e+00   -2.200000e+00   1.000000e-01   2.320000e-12   
1.000000e-01   -2.200000e+00   1.000000e-01   1.270000e-12   
2.000000e-01   -2.200000e+00   1.000000e-01   9.300000e-13   
3.000000e-01   -2.200000e+00   1.000000e-01   6.800000e-13   
4.000000e-01   -2.200000e+00   1.000000e-01   4.800000e-13   
5.000000e-01   -2.200000e+00   1.000000e-01   3.900000e-13   
6.000000e-01   -2.200000e+00   1.000000e-01   3.300000e-13   
7.000000e-01   -2.200000e+00   1.000000e-01   2.400000e-13   
8.000000e-01   -2.200000e+00   1.000000e-01   1.600000e-13   
9.000000e-01   -2.200000e+00   1.000000e-01   9.100000e-13   
1.000000e+00   -2.200000e+00   1.000000e-01   4.009000e-11   
1.100000e+00   -2.200000e+00   1.000000e-01   8.357400e-10   
1.200000e+00   -2.200000e+00   1.000000e-01   7.531400e-09   
1.300000e+00   -2.200000e+00   1.000000e-01   2.847100e-08   
1.400000e+00   -2.200000e+00   1.000000e-01   6.243100e-08   
1.500000e+00   -2.200000e+00   1.000000e-01   1.040700e-07   
1.600000e+00   -2.200000e+00   1.000000e-01   1.489800e-07   
1.700000e+00   -2.200000e+00   1.000000e-01   1.947800e-07   
1.800000e+00   -2.200000e+00   1.000000e-01   2.412500e-07   
1.900000e+00   -2.200000e+00   1.000000e-01   2.876000e-07   
2.000000e+00   -2.200000e+00   1.000000e-01   3.333200e-07   
2.100000e+00   -2.200000e+00   1.000000e-01   3.790800e-07   
2.200000e+00   -2.200000e+00   1.000000e-01   4.241200e-07   
2.300000e+00   -2.200000e+00   1.000000e-01   4.690800e-07   
2.400000e+00   -2.200000e+00   1.000000e-01   5.135700e-07   
2.500000e+00   -2.200000e+00   1.000000e-01   5.572900e-07   
2.600000e+00   -2.200000e+00   1.000000e-01   6.008900e-07   
2.700000e+00   -2.200000e+00   1.000000e-01   6.440400e-07   
2.800000e+00   -2.200000e+00   1.000000e-01   6.863200e-07   
2.900000e+00   -2.200000e+00   1.000000e-01   7.284800e-07   
3.000000e+00   -2.200000e+00   1.000000e-01   7.701300e-07   
3.100000e+00   -2.200000e+00   1.000000e-01   8.109500e-07   
3.200000e+00   -2.200000e+00   1.000000e-01   8.515200e-07   
3.300000e+00   -2.200000e+00   1.000000e-01   8.912800e-07   
3.400000e+00   -2.200000e+00   1.000000e-01   9.307600e-07   
3.500000e+00   -2.200000e+00   1.000000e-01   9.696800e-07   
3.600000e+00   -2.200000e+00   1.000000e-01   1.007700e-06   
0.000000e+00   -3.300000e+00   1.000000e-01   2.350000e-12   
1.000000e-01   -3.300000e+00   1.000000e-01   1.290000e-12   
2.000000e-01   -3.300000e+00   1.000000e-01   9.400000e-13   
3.000000e-01   -3.300000e+00   1.000000e-01   6.800000e-13   
4.000000e-01   -3.300000e+00   1.000000e-01   5.800000e-13   
5.000000e-01   -3.300000e+00   1.000000e-01   4.300000e-13   
6.000000e-01   -3.300000e+00   1.000000e-01   3.500000e-13   
7.000000e-01   -3.300000e+00   1.000000e-01   3.000000e-13   
8.000000e-01   -3.300000e+00   1.000000e-01   2.500000e-13   
9.000000e-01   -3.300000e+00   1.000000e-01   1.600000e-13   
1.000000e+00   -3.300000e+00   1.000000e-01   1.000000e-13   
1.100000e+00   -3.300000e+00   1.000000e-01   3.940000e-12   
1.200000e+00   -3.300000e+00   1.000000e-01   1.457100e-10   
1.300000e+00   -3.300000e+00   1.000000e-01   2.162500e-09   
1.400000e+00   -3.300000e+00   1.000000e-01   1.148300e-08   
1.500000e+00   -3.300000e+00   1.000000e-01   3.549300e-08   
1.600000e+00   -3.300000e+00   1.000000e-01   6.879700e-08   
1.700000e+00   -3.300000e+00   1.000000e-01   1.078200e-07   
1.800000e+00   -3.300000e+00   1.000000e-01   1.505300e-07   
1.900000e+00   -3.300000e+00   1.000000e-01   1.948000e-07   
2.000000e+00   -3.300000e+00   1.000000e-01   2.392100e-07   
2.100000e+00   -3.300000e+00   1.000000e-01   2.840600e-07   
2.200000e+00   -3.300000e+00   1.000000e-01   3.284200e-07   
2.300000e+00   -3.300000e+00   1.000000e-01   3.728200e-07   
2.400000e+00   -3.300000e+00   1.000000e-01   4.168200e-07   
2.500000e+00   -3.300000e+00   1.000000e-01   4.601300e-07   
2.600000e+00   -3.300000e+00   1.000000e-01   5.033800e-07   
2.700000e+00   -3.300000e+00   1.000000e-01   5.461700e-07   
2.800000e+00   -3.300000e+00   1.000000e-01   5.881600e-07   
2.900000e+00   -3.300000e+00   1.000000e-01   6.300400e-07   
3.000000e+00   -3.300000e+00   1.000000e-01   6.714500e-07   
3.100000e+00   -3.300000e+00   1.000000e-01   7.120400e-07   
3.200000e+00   -3.300000e+00   1.000000e-01   7.524100e-07   
3.300000e+00   -3.300000e+00   1.000000e-01   7.919600e-07   
3.400000e+00   -3.300000e+00   1.000000e-01   8.312700e-07   
3.500000e+00   -3.300000e+00   1.000000e-01   8.700000e-07   
3.600000e+00   -3.300000e+00   1.000000e-01   9.078300e-07   
0.000000e+00   0.000000e+00   1.000000e+00   2.550000e-12   
1.000000e-01   0.000000e+00   1.000000e+00   1.730000e-12   
2.000000e-01   0.000000e+00   1.000000e+00   1.530000e-12   
3.000000e-01   0.000000e+00   1.000000e+00   3.450000e-12   
4.000000e-01   0.000000e+00   1.000000e+00   2.758000e-11   
5.000000e-01   0.000000e+00   1.000000e+00   2.703600e-10   
6.000000e-01   0.000000e+00   1.000000e+00   2.844800e-09   
7.000000e-01   0.000000e+00   1.000000e+00   1.705600e-08   
8.000000e-01   0.000000e+00   1.000000e+00   5.661400e-08   
9.000000e-01   0.000000e+00   1.000000e+00   1.294500e-07   
1.000000e+00   0.000000e+00   1.000000e+00   2.403300e-07   
1.100000e+00   0.000000e+00   1.000000e+00   3.887000e-07   
1.200000e+00   0.000000e+00   1.000000e+00   5.772500e-07   
1.300000e+00   0.000000e+00   1.000000e+00   8.050500e-07   
1.400000e+00   0.000000e+00   1.000000e+00   1.069800e-06   
1.500000e+00   0.000000e+00   1.000000e+00   1.375100e-06   
1.600000e+00   0.000000e+00   1.000000e+00   1.718400e-06   
1.700000e+00   0.000000e+00   1.000000e+00   2.096000e-06   
1.800000e+00   0.000000e+00   1.000000e+00   2.512600e-06   
1.900000e+00   0.000000e+00   1.000000e+00   2.961000e-06   
2.000000e+00   0.000000e+00   1.000000e+00   3.427800e-06   
2.100000e+00   0.000000e+00   1.000000e+00   3.909400e-06   
2.200000e+00   0.000000e+00   1.000000e+00   4.389700e-06   
2.300000e+00   0.000000e+00   1.000000e+00   4.872000e-06   
2.400000e+00   0.000000e+00   1.000000e+00   5.350200e-06   
2.500000e+00   0.000000e+00   1.000000e+00   5.820800e-06   
2.600000e+00   0.000000e+00   1.000000e+00   6.290000e-06   
2.700000e+00   0.000000e+00   1.000000e+00   6.754500e-06   
2.800000e+00   0.000000e+00   1.000000e+00   7.209700e-06   
2.900000e+00   0.000000e+00   1.000000e+00   7.663800e-06   
3.000000e+00   0.000000e+00   1.000000e+00   8.112700e-06   
3.100000e+00   0.000000e+00   1.000000e+00   8.553300e-06   
3.200000e+00   0.000000e+00   1.000000e+00   8.991500e-06   
3.300000e+00   0.000000e+00   1.000000e+00   9.421300e-06   
3.400000e+00   0.000000e+00   1.000000e+00   9.848900e-06   
3.500000e+00   0.000000e+00   1.000000e+00   1.027100e-05   
3.600000e+00   0.000000e+00   1.000000e+00   1.068400e-05   
0.000000e+00   -1.100000e+00   1.000000e+00   2.250000e-12   
1.000000e-01   -1.100000e+00   1.000000e+00   1.440000e-12   
2.000000e-01   -1.100000e+00   1.000000e+00   1.060000e-12   
3.000000e-01   -1.100000e+00   1.000000e+00   8.600000e-13   
4.000000e-01   -1.100000e+00   1.000000e+00   6.700000e-13   
5.000000e-01   -1.100000e+00   1.000000e+00   5.400000e-13   
6.000000e-01   -1.100000e+00   1.000000e+00   4.900000e-13   
7.000000e-01   -1.100000e+00   1.000000e+00   2.230000e-12   
8.000000e-01   -1.100000e+00   1.000000e+00   5.946000e-11   
9.000000e-01   -1.100000e+00   1.000000e+00   1.090000e-09   
1.000000e+00   -1.100000e+00   1.000000e+00   1.005800e-08   
1.100000e+00   -1.100000e+00   1.000000e+00   4.147000e-08   
1.200000e+00   -1.100000e+00   1.000000e+00   1.065800e-07   
1.300000e+00   -1.100000e+00   1.000000e+00   2.099500e-07   
1.400000e+00   -1.100000e+00   1.000000e+00   3.519700e-07   
1.500000e+00   -1.100000e+00   1.000000e+00   5.351300e-07   
1.600000e+00   -1.100000e+00   1.000000e+00   7.582700e-07   
1.700000e+00   -1.100000e+00   1.000000e+00   1.019100e-06   
1.800000e+00   -1.100000e+00   1.000000e+00   1.321300e-06   
1.900000e+00   -1.100000e+00   1.000000e+00   1.662200e-06   
2.000000e+00   -1.100000e+00   1.000000e+00   2.036900e-06   
2.100000e+00   -1.100000e+00   1.000000e+00   2.448200e-06   
2.200000e+00   -1.100000e+00   1.000000e+00   2.882400e-06   
2.300000e+00   -1.100000e+00   1.000000e+00   3.335200e-06   
2.400000e+00   -1.100000e+00   1.000000e+00   3.793500e-06   
2.500000e+00   -1.100000e+00   1.000000e+00   4.248800e-06   
2.600000e+00   -1.100000e+00   1.000000e+00   4.705300e-06   
2.700000e+00   -1.100000e+00   1.000000e+00   5.158400e-06   
2.800000e+00   -1.100000e+00   1.000000e+00   5.603900e-06   
2.900000e+00   -1.100000e+00   1.000000e+00   6.048500e-06   
3.000000e+00   -1.100000e+00   1.000000e+00   6.488700e-06   
3.100000e+00   -1.100000e+00   1.000000e+00   6.920800e-06   
3.200000e+00   -1.100000e+00   1.000000e+00   7.351100e-06   
3.300000e+00   -1.100000e+00   1.000000e+00   7.773300e-06   
3.400000e+00   -1.100000e+00   1.000000e+00   8.193600e-06   
3.500000e+00   -1.100000e+00   1.000000e+00   8.608900e-06   
3.600000e+00   -1.100000e+00   1.000000e+00   9.015000e-06   
0.000000e+00   -2.200000e+00   1.000000e+00   2.240000e-12   
1.000000e-01   -2.200000e+00   1.000000e+00   1.410000e-12   
2.000000e-01   -2.200000e+00   1.000000e+00   1.050000e-12   
3.000000e-01   -2.200000e+00   1.000000e+00   8.100000e-13   
4.000000e-01   -2.200000e+00   1.000000e+00   7.400000e-13   
5.000000e-01   -2.200000e+00   1.000000e+00   5.400000e-13   
6.000000e-01   -2.200000e+00   1.000000e+00   4.800000e-13   
7.000000e-01   -2.200000e+00   1.000000e+00   4.200000e-13   
8.000000e-01   -2.200000e+00   1.000000e+00   3.400000e-13   
9.000000e-01   -2.200000e+00   1.000000e+00   1.110000e-12   
1.000000e+00   -2.200000e+00   1.000000e+00   4.141000e-11   
1.100000e+00   -2.200000e+00   1.000000e+00   8.645200e-10   
1.200000e+00   -2.200000e+00   1.000000e+00   8.105800e-09   
1.300000e+00   -2.200000e+00   1.000000e+00   3.455400e-08   
1.400000e+00   -2.200000e+00   1.000000e+00   9.094100e-08   
1.500000e+00   -2.200000e+00   1.000000e+00   1.840500e-07   
1.600000e+00   -2.200000e+00   1.000000e+00   3.160300e-07   
1.700000e+00   -2.200000e+00   1.000000e+00   4.862900e-07   
1.800000e+00   -2.200000e+00   1.000000e+00   6.976600e-07   
1.900000e+00   -2.200000e+00   1.000000e+00   9.486500e-07   
2.000000e+00   -2.200000e+00   1.000000e+00   1.236200e-06   
2.100000e+00   -2.200000e+00   1.000000e+00   1.564400e-06   
2.200000e+00   -2.200000e+00   1.000000e+00   1.926400e-06   
2.300000e+00   -2.200000e+00   1.000000e+00   2.323500e-06   
2.400000e+00   -2.200000e+00   1.000000e+00   2.744000e-06   
2.500000e+00   -2.200000e+00   1.000000e+00   3.175900e-06   
2.600000e+00   -2.200000e+00   1.000000e+00   3.617300e-06   
2.700000e+00   -2.200000e+00   1.000000e+00   4.060100e-06   
2.800000e+00   -2.200000e+00   1.000000e+00   4.497400e-06   
2.900000e+00   -2.200000e+00   1.000000e+00   4.935600e-06   
3.000000e+00   -2.200000e+00   1.000000e+00   5.370200e-06   
3.100000e+00   -2.200000e+00   1.000000e+00   5.797500e-06   
3.200000e+00   -2.200000e+00   1.000000e+00   6.223300e-06   
3.300000e+00   -2.200000e+00   1.000000e+00   6.641500e-06   
3.400000e+00   -2.200000e+00   1.000000e+00   7.058000e-06   
3.500000e+00   -2.200000e+00   1.000000e+00   7.469700e-06   
3.600000e+00   -2.200000e+00   1.000000e+00   7.872500e-06   
0.000000e+00   -3.300000e+00   1.000000e+00   2.280000e-12   
1.000000e-01   -3.300000e+00   1.000000e+00   1.370000e-12   
2.000000e-01   -3.300000e+00   1.000000e+00   1.060000e-12   
3.000000e-01   -3.300000e+00   1.000000e+00   7.900000e-13   
4.000000e-01   -3.300000e+00   1.000000e+00   7.000000e-13   
5.000000e-01   -3.300000e+00   1.000000e+00   6.000000e-13   
6.000000e-01   -3.300000e+00   1.000000e+00   4.700000e-13   
7.000000e-01   -3.300000e+00   1.000000e+00   4.500000e-13   
8.000000e-01   -3.300000e+00   1.000000e+00   3.500000e-13   
9.000000e-01   -3.300000e+00   1.000000e+00   2.900000e-13   
1.000000e+00   -3.300000e+00   1.000000e+00   2.800000e-13   
1.100000e+00   -3.300000e+00   1.000000e+00   4.270000e-12   
1.200000e+00   -3.300000e+00   1.000000e+00   1.505600e-10   
1.300000e+00   -3.300000e+00   1.000000e+00   2.274000e-09   
1.400000e+00   -3.300000e+00   1.000000e+00   1.395300e-08   
1.500000e+00   -3.300000e+00   1.000000e+00   4.693400e-08   
1.600000e+00   -3.300000e+00   1.000000e+00   1.098700e-07   
1.700000e+00   -3.300000e+00   1.000000e+00   2.070400e-07   
1.800000e+00   -3.300000e+00   1.000000e+00   3.426600e-07   
1.900000e+00   -3.300000e+00   1.000000e+00   5.171500e-07   
2.000000e+00   -3.300000e+00   1.000000e+00   7.290400e-07   
2.100000e+00   -3.300000e+00   1.000000e+00   9.814300e-07   
2.200000e+00   -3.300000e+00   1.000000e+00   1.270400e-06   
2.300000e+00   -3.300000e+00   1.000000e+00   1.598700e-06   
2.400000e+00   -3.300000e+00   1.000000e+00   1.961700e-06   
2.500000e+00   -3.300000e+00   1.000000e+00   2.350100e-06   
2.600000e+00   -3.300000e+00   1.000000e+00   2.761500e-06   
2.700000e+00   -3.300000e+00   1.000000e+00   3.184600e-06   
2.800000e+00   -3.300000e+00   1.000000e+00   3.609300e-06   
2.900000e+00   -3.300000e+00   1.000000e+00   4.039100e-06   
3.000000e+00   -3.300000e+00   1.000000e+00   4.467800e-06   
3.100000e+00   -3.300000e+00   1.000000e+00   4.890600e-06   
3.200000e+00   -3.300000e+00   1.000000e+00   5.312900e-06   
3.300000e+00   -3.300000e+00   1.000000e+00   5.728000e-06   
3.400000e+00   -3.300000e+00   1.000000e+00   6.142100e-06   
3.500000e+00   -3.300000e+00   1.000000e+00   6.551500e-06   
3.600000e+00   -3.300000e+00   1.000000e+00   6.952600e-06   
0.000000e+00   0.000000e+00   3.300000e+00   8.460000e-12   
1.000000e-01   0.000000e+00   3.300000e+00   6.230000e-12   
2.000000e-01   0.000000e+00   3.300000e+00   5.170000e-12   
3.000000e-01   0.000000e+00   3.300000e+00   6.500000e-12   
4.000000e-01   0.000000e+00   3.300000e+00   3.193000e-11   
5.000000e-01   0.000000e+00   3.300000e+00   2.794700e-10   
6.000000e-01   0.000000e+00   3.300000e+00   2.875700e-09   
7.000000e-01   0.000000e+00   3.300000e+00   1.721000e-08   
8.000000e-01   0.000000e+00   3.300000e+00   5.708800e-08   
9.000000e-01   0.000000e+00   3.300000e+00   1.304400e-07   
1.000000e+00   0.000000e+00   3.300000e+00   2.420200e-07   
1.100000e+00   0.000000e+00   3.300000e+00   3.913800e-07   
1.200000e+00   0.000000e+00   3.300000e+00   5.810200e-07   
1.300000e+00   0.000000e+00   3.300000e+00   8.102200e-07   
1.400000e+00   0.000000e+00   3.300000e+00   1.076600e-06   
1.500000e+00   0.000000e+00   3.300000e+00   1.384000e-06   
1.600000e+00   0.000000e+00   3.300000e+00   1.729500e-06   
1.700000e+00   0.000000e+00   3.300000e+00   2.110500e-06   
1.800000e+00   0.000000e+00   3.300000e+00   2.532300e-06   
1.900000e+00   0.000000e+00   3.300000e+00   2.991300e-06   
2.000000e+00   0.000000e+00   3.300000e+00   3.483400e-06   
2.100000e+00   0.000000e+00   3.300000e+00   4.016000e-06   
2.200000e+00   0.000000e+00   3.300000e+00   4.580700e-06   
2.300000e+00   0.000000e+00   3.300000e+00   5.185600e-06   
2.400000e+00   0.000000e+00   3.300000e+00   5.825500e-06   
2.500000e+00   0.000000e+00   3.300000e+00   6.495400e-06   
2.600000e+00   0.000000e+00   3.300000e+00   7.205300e-06   
2.700000e+00   0.000000e+00   3.300000e+00   7.949400e-06   
2.800000e+00   0.000000e+00   3.300000e+00   8.720100e-06   
2.900000e+00   0.000000e+00   3.300000e+00   9.530600e-06   
3.000000e+00   0.000000e+00   3.300000e+00   1.037400e-05   
3.100000e+00   0.000000e+00   3.300000e+00   1.124300e-05   
3.200000e+00   0.000000e+00   3.300000e+00   1.215000e-05   
3.300000e+00   0.000000e+00   3.300000e+00   1.308000e-05   
3.400000e+00   0.000000e+00   3.300000e+00   1.404900e-05   
3.500000e+00   0.000000e+00   3.300000e+00   1.504800e-05   
3.600000e+00   0.000000e+00   3.300000e+00   1.606700e-05   
0.000000e+00   -1.100000e+00   3.300000e+00   3.230000e-12   
1.000000e-01   -1.100000e+00   3.300000e+00   2.290000e-12   
2.000000e-01   -1.100000e+00   3.300000e+00   1.890000e-12   
3.000000e-01   -1.100000e+00   3.300000e+00   1.650000e-12   
4.000000e-01   -1.100000e+00   3.300000e+00   1.510000e-12   
5.000000e-01   -1.100000e+00   3.300000e+00   1.320000e-12   
6.000000e-01   -1.100000e+00   3.300000e+00   1.210000e-12   
7.000000e-01   -1.100000e+00   3.300000e+00   2.890000e-12   
8.000000e-01   -1.100000e+00   3.300000e+00   6.065000e-11   
9.000000e-01   -1.100000e+00   3.300000e+00   1.096700e-09   
1.000000e+00   -1.100000e+00   3.300000e+00   1.013000e-08   
1.100000e+00   -1.100000e+00   3.300000e+00   4.169600e-08   
1.200000e+00   -1.100000e+00   3.300000e+00   1.071100e-07   
1.300000e+00   -1.100000e+00   3.300000e+00   2.109200e-07   
1.400000e+00   -1.100000e+00   3.300000e+00   3.535300e-07   
1.500000e+00   -1.100000e+00   3.300000e+00   5.374300e-07   
1.600000e+00   -1.100000e+00   3.300000e+00   7.617200e-07   
1.700000e+00   -1.100000e+00   3.300000e+00   1.023900e-06   
1.800000e+00   -1.100000e+00   3.300000e+00   1.328200e-06   
1.900000e+00   -1.100000e+00   3.300000e+00   1.671400e-06   
2.000000e+00   -1.100000e+00   3.300000e+00   2.050200e-06   
2.100000e+00   -1.100000e+00   3.300000e+00   2.470600e-06   
